STATE,CITY,natural_disaster_score
FLORIDA,Paradise Heights,23
FLORIDA,Parker,26
FLORIDA,Parkland,24
FLORIDA,Pasadena Hills,24
FLORIDA,Paxton,28
FLORIDA,Pea Ridge,28
FLORIDA,Pebble Creek,27
FLORIDA,Pelican Bay,25
FLORIDA,Pelican Marsh,27
FLORIDA,Pembroke Park,26
FLORIDA,Pembroke Pines,27
FLORIDA,Penney Farms,23
FLORIDA,Pensacola,26
FLORIDA,Pensacola Station,28
FLORIDA,Pierson,24
FLORIDA,Pine Air,28
FLORIDA,Pine Castle,25
FLORIDA,Pine Hills,26
FLORIDA,Pine Island,26
FLORIDA,Pine Island Center,23
FLORIDA,Pine Lakes,25
FLORIDA,Pine Level,24
FLORIDA,Pine Manor,29
FLORIDA,Pine Ridge,26
FLORIDA,Pinecraft,26
FLORIDA,Pinecrest,23
FLORIDA,Pineland,27
FLORIDA,Pinellas Park,24
FLORIDA,Pinewood,28
FLORIDA,Pioneer,25
FLORIDA,Pittman,26
FLORIDA,Plant City,26
FLORIDA,Plantation,28
FLORIDA,Plantation Island,24
FLORIDA,Plantation Mobile Home Park,27
FLORIDA,Poinciana,26
FLORIDA,Point Baker,24
FLORIDA,Polk City,28
FLORIDA,Pomona Park,23
FLORIDA,Pompano Beach,27
FLORIDA,Ponce Inlet,25
FLORIDA,Port Charlotte,26
FLORIDA,Port Labelle,24
FLORIDA,Port Orange,23
FLORIDA,Port Richey,25
FLORIDA,Port Salerno,29
FLORIDA,Port St. John,24
FLORIDA,Port St. Lucie,24
FLORIDA,Pretty Bayou,25
FLORIDA,Princeton,23
FLORIDA,Progress Village,29
FLORIDA,Punta Gorda,28
FLORIDA,Punta Rassa,23
FLORIDA,Quail Ridge,27
FLORIDA,Quincy,26
FLORIDA,Rainbow Lakes Estates,25
FLORIDA,Rainbow Park,28
FLORIDA,Rainbow Springs,29
FLORIDA,Raleigh,25
FLORIDA,Reddick,25
FLORIDA,Redington Beach,23
FLORIDA,Redington Shores,26
FLORIDA,Richmond Heights,27
FLORIDA,Richmond West,24
FLORIDA,Ridge Manor,24
FLORIDA,Ridge Wood Heights,25
FLORIDA,Ridgecrest,26
FLORIDA,Rio,29
FLORIDA,Rio Pinar,29
FLORIDA,River Park,28
FLORIDA,River Ridge,23
FLORIDA,Riverview,26
FLORIDA,Riviera Beach,26
FLORIDA,Rockledge,23
FLORIDA,Roeville,29
FLORIDA,Roosevelt Gardens,29
FLORIDA,Roseland,29
FLORIDA,Rotonda,25
FLORIDA,Royal Palm Beach,26
FLORIDA,Royal Palm Estates,24
FLORIDA,Ruskin,23
FLORIDA,Safety Harbor,29
FLORIDA,Samoset,28
FLORIDA,Samsula-Spruce Creek,29
FLORIDA,San Antonio,29
FLORIDA,San Carlos Park,27
FLORIDA,San Castle,25
FLORIDA,Sanford,23
FLORIDA,Sanibel,27
FLORIDA,Sarasota,27
FLORIDA,Sarasota Springs,28
FLORIDA,Satellite Beach,26
FLORIDA,Sawgrass,28
FLORIDA,Schall Circle,26
FLORIDA,Scottsmoor,26
FLORIDA,Sea Ranch Lakes,23
FLORIDA,Sebastian,29
FLORIDA,Sebring,23
FLORIDA,Seffner,25
FLORIDA,Seminole,26
FLORIDA,Seminole Manor,27
FLORIDA,Seville,29
FLORIDA,Sewall'S Point,24
FLORIDA,Shady Hills,25
FLORIDA,Shalimar,23
FLORIDA,Sharpes,28
FLORIDA,Siesta Key,25
FLORIDA,Silver Lake,25
FLORIDA,Silver Springs,29
FLORIDA,Silver Springs Shores,25
FLORIDA,Silver Springs Shores East,25
FLORIDA,Sky Lake,24
FLORIDA,Solana,28
FLORIDA,Sopchoppy,28
FLORIDA,Sorrento,28
FLORIDA,South Apopka,26
FLORIDA,South Bay,27
FLORIDA,South Beach,28
FLORIDA,South Bradenton,25
FLORIDA,South Brooksville,25
FLORIDA,South Daytona,28
FLORIDA,South Gate Ridge,29
FLORIDA,South Highpoint,28
FLORIDA,South Miami,25
FLORIDA,South Miami Heights,26
FLORIDA,South Palm Beach,23
FLORIDA,South Pasadena,23
FLORIDA,South Patrick Shores,28
FLORIDA,South Sarasota,24
FLORIDA,South Venice,28
FLORIDA,Southchase,29
FLORIDA,Southeast Arcadia,28
FLORIDA,Southgate,23
FLORIDA,Southwest Ranches,25
FLORIDA,Spring Hill,28
FLORIDA,Spring Lake,25
FLORIDA,Spring Ridge,25
FLORIDA,Springfield,24
FLORIDA,Springhill,25
FLORIDA,St. Augustine,23
FLORIDA,St. Augustine Beach,26
FLORIDA,St. Augustine Shores,26
FLORIDA,St. Augustine South,27
FLORIDA,St. Cloud,29
FLORIDA,St. James City,28
FLORIDA,St. Leo,29
FLORIDA,St. Lucie Village,23
FLORIDA,St. Marks,25
FLORIDA,St. Pete Beach,26
FLORIDA,St. Petersburg,29
FLORIDA,Stacey Street,23
FLORIDA,Stock Island,26
FLORIDA,Stuart,25
FLORIDA,Sugarmill Woods,29
FLORIDA,Sun City Center,26
FLORIDA,Suncoast Estates,28
FLORIDA,Sunny Isles Beach,28
FLORIDA,Sunrise,27
FLORIDA,Sunset,27
FLORIDA,Surfside,26
FLORIDA,Sweetwater,23
FLORIDA,Taft,28
FLORIDA,Tallahassee,23
FLORIDA,Tamarac,23
FLORIDA,Tamiami,26
FLORIDA,Tampa,23
FLORIDA,Tangelo Park,28
FLORIDA,Tangerine,25
FLORIDA,Tarpon Springs,27
FLORIDA,Tavares,25
FLORIDA,Tavernier,23
FLORIDA,Taylor Creek,25
FLORIDA,Temple Terrace,28
FLORIDA,Tequesta,28
FLORIDA,The Acreage,23
FLORIDA,The Crossings,26
FLORIDA,The Hammocks,25
FLORIDA,The Meadows,26
FLORIDA,The Villages,26
FLORIDA,Thonotosassa,24
FLORIDA,Three Lakes,23
FLORIDA,Three Oaks,27
FLORIDA,Tice,28
FLORIDA,Tierra Verde,28
FLORIDA,Tiger Point,23
FLORIDA,Tildenville,29
FLORIDA,Timber Pines,29
FLORIDA,Titusville,29
FLORIDA,Town 'N' Country,27
FLORIDA,Treasure Island,28
FLORIDA,Trenton,23
FLORIDA,Trilby,28
FLORIDA,Trinity,26
FLORIDA,Tropical Park,25
FLORIDA,Umatilla,25
FLORIDA,Union Park,28
FLORIDA,University,24
FLORIDA,University Park,27
FLORIDA,Upper Grand Lagoon,29
FLORIDA,Valparaiso,27
FLORIDA,Valrico,27
FLORIDA,Vamo,26
FLORIDA,Venice,27
FLORIDA,Venice Gardens,25
FLORIDA,Verandah,26
FLORIDA,Vero Beach,23
FLORIDA,Vero Beach South,27
FLORIDA,Vero Lake Estates,27
FLORIDA,Verona Walk,23
FLORIDA,Viera East,27
FLORIDA,Viera West,23
FLORIDA,Vilano Beach,26
FLORIDA,Villano Beach,25
FLORIDA,Villas,23
FLORIDA,Vineyards,24
FLORIDA,Virginia Gardens,23
FLORIDA,Wabasso,27
FLORIDA,Wabasso Beach,29
FLORIDA,Wacissa,29
FLORIDA,Wahneta,26
FLORIDA,Waldo,28
FLORIDA,Wallace,26
FLORIDA,Warm Mineral Springs,28
FLORIDA,Warrington,29
FLORIDA,Washington Park,29
FLORIDA,Watergate,23
FLORIDA,Watertown,25
FLORIDA,Wauchula,24
FLORIDA,Waukeenah,26
FLORIDA,Waverly,27
FLORIDA,Webster,28
FLORIDA,Wedgefield,27
FLORIDA,Weeki Wachee,25
FLORIDA,Weeki Wachee Gardens,28
FLORIDA,Wekiwa Springs,26
FLORIDA,Welaka,23
FLORIDA,Wellington,27
FLORIDA,Wesley Chapel,25
FLORIDA,West Bradenton,26
FLORIDA,West Canaveral Groves,29
FLORIDA,West Deland,29
FLORIDA,West Lealman,26
FLORIDA,West Little River,26
FLORIDA,West Melbourne,26
FLORIDA,West Miami,28
FLORIDA,West Palm Beach,26
FLORIDA,West Park,27
FLORIDA,West Pensacola,25
FLORIDA,West Perrine,28
FLORIDA,West Samoset,26
FLORIDA,West Vero Corridor,24
FLORIDA,Westchase,24
FLORIDA,Westchester,25
FLORIDA,Westgate,29
FLORIDA,Westlake,23
FLORIDA,Weston,23
FLORIDA,Westview,29
FLORIDA,Westwood Lakes,28
FLORIDA,Whiskey Creek,28
FLORIDA,White City,28
FLORIDA,Whitfield,23
FLORIDA,Wildwood,24
FLORIDA,Williamsburg,23
FLORIDA,Williston,27
FLORIDA,Williston Highlands,26
FLORIDA,Willow Oak,28
FLORIDA,Wilton Manors,24
FLORIDA,Wimauma,25
FLORIDA,Windermere,25
FLORIDA,Winding Cypress,26
FLORIDA,Windsor,24
FLORIDA,Winter Beach,23
FLORIDA,Winter Garden,23
FLORIDA,Winter Haven,27
FLORIDA,Winter Park,27
FLORIDA,Winter Springs,23
FLORIDA,Wiscon,25
FLORIDA,Woodlawn Beach,28
FLORIDA,Woodville,25
FLORIDA,World Golf Village,27
FLORIDA,Wright,26
FLORIDA,Yalaha,23
FLORIDA,Yankeetown,27
FLORIDA,Yeehaw Junction,27
FLORIDA,Yulee,28
FLORIDA,Zellwood,23
FLORIDA,Zephyrhills,28
FLORIDA,Zephyrhills North,23
FLORIDA,Zephyrhills South,28
FLORIDA,Zephyrhills West,25
FLORIDA,Zolfo Springs,26
GEORGIA,Acworth,20
GEORGIA,Adairsville,17
GEORGIA,Adrian,18
GEORGIA,Ailey,23
GEORGIA,Albany,21
GEORGIA,Aldora,21
GEORGIA,Allenhurst,17
GEORGIA,Alpharetta,22
GEORGIA,Alston,18
GEORGIA,Americus,19
GEORGIA,Andersonville,22
GEORGIA,Appling,22
GEORGIA,Arabi,17
GEORGIA,Aragon,17
GEORGIA,Arcade,21
GEORGIA,Atlanta,17
GEORGIA,Attapulgus,17
GEORGIA,Auburn,17
GEORGIA,Augusta-Richmond County,21
GEORGIA,Augusta-Richmond County Consolidated Government (Balance),19
GEORGIA,Austell,19
GEORGIA,Avalon,23
GEORGIA,Avondale Estates,23
GEORGIA,Axson,17
GEORGIA,Bainbridge,23
GEORGIA,Baldwin,21
GEORGIA,Ball Ground,19
GEORGIA,Barnesville,22
GEORGIA,Barwick,19
GEORGIA,Belvedere Park,19
GEORGIA,Bemiss,21
GEORGIA,Berkeley Lake,23
GEORGIA,Berlin,22
GEORGIA,Bethlehem,21
GEORGIA,Between,17
GEORGIA,Blackshear,20
GEORGIA,Bloomingdale,19
GEORGIA,Blythe,20
GEORGIA,Bolingbroke,21
GEORGIA,Bonanza,21
GEORGIA,Boston,21
GEORGIA,Bostwick,20
GEORGIA,Bowdon,21
GEORGIA,Braselton,17
GEORGIA,Braswell,21
GEORGIA,Bremen,18
GEORGIA,Brinson,23
GEORGIA,Bristol,20
GEORGIA,Bronwood,18
GEORGIA,Brookhaven,21
GEORGIA,Brooklet,17
GEORGIA,Brooks,19
GEORGIA,Broxton,22
GEORGIA,Brunswick,23
GEORGIA,Buchanan,22
GEORGIA,Buckhead,21
GEORGIA,Buford,23
GEORGIA,Byron,23
GEORGIA,Cadwell,17
GEORGIA,Calhoun,23
GEORGIA,Candler-Mcafee,20
GEORGIA,Canton,18
GEORGIA,Carl,18
GEORGIA,Carrollton,18
GEORGIA,Cartersville,20
GEORGIA,Cave Spring,22
GEORGIA,Cedartown,17
GEORGIA,Centerville,23
GEORGIA,Centralhatchee,20
GEORGIA,Chamblee,18
GEORGIA,Chatsworth,21
GEORGIA,Chattahoochee Hills,19
GEORGIA,Clarkesville,23
GEORGIA,Clarkston,20
GEORGIA,Clermont,20
GEORGIA,Climax,17
GEORGIA,Clyattville,17
GEORGIA,Cohutta,20
GEORGIA,College Park,18
GEORGIA,Commerce,19
GEORGIA,Concord,23
GEORGIA,Conley,17
GEORGIA,Conyers,23
GEORGIA,Coolidge,18
GEORGIA,Cordele,23
GEORGIA,Corinth,21
GEORGIA,Cornelia,17
GEORGIA,Country Club Estates,18
GEORGIA,Covington,18
GEORGIA,Crescent,19
GEORGIA,Culloden,19
GEORGIA,Cumming,21
GEORGIA,Dacula,18
GEORGIA,Dallas,22
GEORGIA,Dalton,18
GEORGIA,Danville,19
GEORGIA,Darien,22
GEORGIA,Dasher,17
GEORGIA,Dawson,17
GEORGIA,Dawsonville,23
GEORGIA,Dearing,20
GEORGIA,Decatur,19
GEORGIA,Deenwood,20
GEORGIA,Demorest,22
GEORGIA,Dexter,19
GEORGIA,Dixie,21
GEORGIA,Dixie Union,18
GEORGIA,Dock Junction,21
GEORGIA,Doerun,22
GEORGIA,Doraville,19
GEORGIA,Douglas,22
GEORGIA,Douglasville,18
GEORGIA,Druid Hills,17
GEORGIA,Dublin,17
GEORGIA,Dudley,22
GEORGIA,Duluth,20
GEORGIA,Dunwoody,19
GEORGIA,Dutch Island,19
GEORGIA,East Dublin,17
GEORGIA,East Griffin,23
GEORGIA,East Newnan,21
GEORGIA,East Point,23
GEORGIA,Echols County,18
GEORGIA,Ellaville,21
GEORGIA,Ellenton,21
GEORGIA,Emerson,22
GEORGIA,Ephesus,17
GEORGIA,Eton,23
GEORGIA,Euharlee,23
GEORGIA,Eulonia,17
GEORGIA,Evans,23
GEORGIA,Everett,17
GEORGIA,Experiment,22
GEORGIA,Faceville,20
GEORGIA,Fair Oaks,21
GEORGIA,Fairburn,22
GEORGIA,Fairfield Plantation,19
GEORGIA,Fairmount,18
GEORGIA,Fairplay,20
GEORGIA,Fayetteville,19
GEORGIA,Fitzgerald,21
GEORGIA,Flemington,23
GEORGIA,Flovilla,17
GEORGIA,Flowery Branch,21
GEORGIA,Forest Park,22
GEORGIA,Forsyth,18
GEORGIA,Fort Stewart,22
GEORGIA,Fort Valley,20
GEORGIA,Franklin,20
GEORGIA,Funston,18
GEORGIA,Gainesville,19
GEORGIA,Garden City,19
GEORGIA,Gardi,20
GEORGIA,Gay,20
GEORGIA,Georgetown,23
GEORGIA,Georgetown-Quitman,17
GEORGIA,Georgetown-Quitman County,23
GEORGIA,Gillsville,23
GEORGIA,Girard,19
GEORGIA,Glenn,18
GEORGIA,Godfrey,19
GEORGIA,Good Hope,17
GEORGIA,Gough,22
GEORGIA,Grantville,20
GEORGIA,Gray,20
GEORGIA,Grayson,17
GEORGIA,Greenville,23
GEORGIA,Gresham Park,18
GEORGIA,Griffin,20
GEORGIA,Grovetown,21
GEORGIA,Gumbranch,23
GEORGIA,Guyton,20
GEORGIA,Hahira,21
GEORGIA,Hampton,17
GEORGIA,Hannahs Mill,17
GEORGIA,Hapeville,23
GEORGIA,Haralson,20
GEORGIA,Hardwick,19
GEORGIA,Harlem,21
GEORGIA,Henderson,18
GEORGIA,Hephzibah,20
GEORGIA,Heron Bay,18
GEORGIA,Hickox,20
GEORGIA,Higgston,19
GEORGIA,Hilltop,19
GEORGIA,Hinesville,23
GEORGIA,Hiram,23
GEORGIA,Hoboken,19
GEORGIA,Hogansville,22
GEORGIA,Holly Springs,19
GEORGIA,Hortense,17
GEORGIA,Hoschton,17
GEORGIA,Irondale,22
GEORGIA,Isle Of Hope,21
GEORGIA,Jackson,18
GEORGIA,Jasper,20
GEORGIA,Jefferson,20
GEORGIA,Jeffersonville,22
GEORGIA,Jekyll Island,17
GEORGIA,Jenkinsburg,23
GEORGIA,Jersey,20
GEORGIA,Jesup,17
GEORGIA,Johns Creek,21
GEORGIA,Jonesboro,18
GEORGIA,Juliette,21
GEORGIA,Kennesaw,22
GEORGIA,Keysville,19
GEORGIA,Kings Bay Base,19
GEORGIA,Kingsland,19
GEORGIA,Kingston,21
GEORGIA,Kite,20
GEORGIA,Knoxville,18
GEORGIA,Lagrange,19
GEORGIA,Lake City,22
GEORGIA,Lake Park,22
GEORGIA,Lakeland,19
GEORGIA,Lakeview Estates,19
GEORGIA,Lawrenceville,18
GEORGIA,Leesburg,19
GEORGIA,Leslie,18
GEORGIA,Lilburn,22
GEORGIA,Lincoln Park,19
GEORGIA,Lincolnton,21
GEORGIA,Lindale,23
GEORGIA,Lithia Springs,21
GEORGIA,Lithonia,22
GEORGIA,Locust Grove,18
GEORGIA,Loganville,21
GEORGIA,Lone Oak,18
GEORGIA,Lovejoy,21
GEORGIA,Ludowici,21
GEORGIA,Lula,18
GEORGIA,Luthersville,20
GEORGIA,Lyerly,21
GEORGIA,Lyons,19
GEORGIA,Mableton,23
GEORGIA,Macon,22
GEORGIA,Madison,20
GEORGIA,Manchester,18
GEORGIA,Manor,20
GEORGIA,Mansfield,17
GEORGIA,Marietta,17
GEORGIA,Martin,21
GEORGIA,Martinez,21
GEORGIA,Maysville,19
GEORGIA,Mcdonough,23
GEORGIA,Meansville,22
GEORGIA,Meigs,20
GEORGIA,Menlo,17
GEORGIA,Mershon,21
GEORGIA,Midville,22
GEORGIA,Midway,20
GEORGIA,Milledgeville,21
GEORGIA,Millwood,21
GEORGIA,Milner,17
GEORGIA,Milstead,17
GEORGIA,Milton,21
GEORGIA,Molena,18
GEORGIA,Monroe,21
GEORGIA,Montgomery,22
GEORGIA,Monticello,21
GEORGIA,Montrose,19
GEORGIA,Moody Afb,23
GEORGIA,Moreland,19
GEORGIA,Morrow,19
GEORGIA,Morven,18
GEORGIA,Moultrie,18
GEORGIA,Mount Airy,21
GEORGIA,Mount Vernon,19
GEORGIA,Mount Zion,18
GEORGIA,Mountain Park,17
GEORGIA,Nahunta,21
GEORGIA,Naylor,22
GEORGIA,Nelson,23
GEORGIA,Newborn,20
GEORGIA,Newnan,21
GEORGIA,Nicholls,20
GEORGIA,Nicholson,19
GEORGIA,Norcross,23
GEORGIA,Norman Park,20
GEORGIA,North Atlanta,19
GEORGIA,North Decatur,17
GEORGIA,North Druid Hills,20
GEORGIA,Oakwood,23
GEORGIA,Ochlocknee,21
GEORGIA,Odum,19
GEORGIA,Offerman,21
GEORGIA,Omega,23
GEORGIA,Orchard Hill,18
GEORGIA,Oxford,19
GEORGIA,Palmetto,20
GEORGIA,Panthersville,19
GEORGIA,Parrott,21
GEORGIA,Patterson,17
GEORGIA,Pavo,19
GEORGIA,Payne,20
GEORGIA,Peachtree City,18
GEORGIA,Peachtree Corners,22
GEORGIA,Pearson,17
GEORGIA,Pembroke,18
GEORGIA,Pendergrass,19
GEORGIA,Perry,21
GEORGIA,Phillipsburg,23
GEORGIA,Pine Lake,21
GEORGIA,Plains,20
GEORGIA,Plainville,21
GEORGIA,Pooler,17
GEORGIA,Port Wentworth,21
GEORGIA,Portal,20
GEORGIA,Porterdale,22
GEORGIA,Poulan,19
GEORGIA,Powder Springs,23
GEORGIA,Putney,19
GEORGIA,Quitman,21
GEORGIA,Ranger,18
GEORGIA,Raoul,19
GEORGIA,Redan,22
GEORGIA,Register,21
GEORGIA,Remerton,23
GEORGIA,Rentz,20
GEORGIA,Resaca,22
GEORGIA,Rest Haven,21
GEORGIA,Riceboro,22
GEORGIA,Richmond Hill,19
GEORGIA,Rincon,23
GEORGIA,Riverdale,20
GEORGIA,Roberta,21
GEORGIA,Robins Afb,17
GEORGIA,Rockmart,20
GEORGIA,Rome,17
GEORGIA,Roopville,22
GEORGIA,Roswell,18
GEORGIA,Russell,20
GEORGIA,Rutledge,22
GEORGIA,Salem,17
GEORGIA,Sandy Springs,19
GEORGIA,Santa Claus,19
GEORGIA,Sardis,18
GEORGIA,Savannah,20
GEORGIA,Scottdale,20
GEORGIA,Screven,20
GEORGIA,Senoia,22
GEORGIA,Shady Dale,23
GEORGIA,Shannon,23
GEORGIA,Sharpsburg,18
GEORGIA,Skidaway Island,20
GEORGIA,Smarr,22
GEORGIA,Smithville,19
GEORGIA,Smyrna,17
GEORGIA,Snellville,22
GEORGIA,Social Circle,23
GEORGIA,Soperton,23
GEORGIA,South Fulton,19
GEORGIA,Sparta,19
GEORGIA,Springfield,17
GEORGIA,St. Marys,19
GEORGIA,St. Simons,18
GEORGIA,Statenville,17
GEORGIA,Statesboro,19
GEORGIA,Statham,21
GEORGIA,Sterling,22
GEORGIA,Stockbridge,19
GEORGIA,Stockton,18
GEORGIA,Stone Mountain,20
GEORGIA,Stonecrest,19
GEORGIA,Sugar Hill,23
GEORGIA,Summerville,23
GEORGIA,Sumner,23
GEORGIA,Sunny Side,20
GEORGIA,Sunnyside,23
GEORGIA,Sunset Village,21
GEORGIA,Suwanee,19
GEORGIA,Sylvester,23
GEORGIA,Talahi Island,17
GEORGIA,Talking Rock,20
GEORGIA,Tallapoosa,21
GEORGIA,Tallulah Falls,17
GEORGIA,Talmo,17
GEORGIA,Taylorsville,17
GEORGIA,Temple,17
GEORGIA,The Rock,19
GEORGIA,Thomaston,23
GEORGIA,Thomasville,22
GEORGIA,Thomson,19
GEORGIA,Thunderbolt,19
GEORGIA,Tifton,21
GEORGIA,Toccoa,21
GEORGIA,Trion,23
GEORGIA,Tucker,22
GEORGIA,Tunnel Hill,21
GEORGIA,Turin,23
GEORGIA,Ty Ty,23
GEORGIA,Tybee Island,18
GEORGIA,Tyrone,22
GEORGIA,Union City,21
GEORGIA,Unionville,22
GEORGIA,Uvalda,19
GEORGIA,Valdosta,19
GEORGIA,Varnell,22
GEORGIA,Vernonburg,18
GEORGIA,Vidalia,18
GEORGIA,Vidette,22
GEORGIA,Villa Rica,21
GEORGIA,Vinings,20
GEORGIA,Waco,18
GEORGIA,Waleska,17
GEORGIA,Walnut Grove,19
GEORGIA,Walthourville,22
GEORGIA,Waresboro,17
GEORGIA,Warm Springs,22
GEORGIA,Warner Robins,23
GEORGIA,Warwick,19
GEORGIA,Waverly,19
GEORGIA,Waycross,18
GEORGIA,Waynesboro,18
GEORGIA,Waynesville,17
GEORGIA,Wenona,23
GEORGIA,West Point,22
GEORGIA,White,23
GEORGIA,Whitemarsh Island,19
GEORGIA,Whitesburg,17
GEORGIA,Willacoochee,20
GEORGIA,Williamson,17
GEORGIA,Wilmington Island,21
GEORGIA,Winder,17
GEORGIA,Woodbine,23
GEORGIA,Woodbury,21
GEORGIA,Woodstock,21
GEORGIA,Woolsey,21
GEORGIA,Wrightsville,20
GEORGIA,Yatesville,17
GEORGIA,Zebulon,23
HAWAII,Ahuimanu,2
HAWAII,Aiea,5
HAWAII,Ainaloa,4
HAWAII,Anahola,3
HAWAII,Black Sands,8
HAWAII,Captain Cook,8
HAWAII,Discovery Harbour,2
HAWAII,East Honolulu,3
HAWAII,East Kapolei,7
HAWAII,Eden Roc,7
HAWAII,Eleele,5
HAWAII,Ewa Beach,7
HAWAII,Ewa Gentry,8
HAWAII,Ewa Villages,7
HAWAII,Fern Acres,4
HAWAII,Fern Forest,4
HAWAII,Haena,4
HAWAII,Haiku-Pauwela,7
HAWAII,Halaula,5
HAWAII,Halawa,6
HAWAII,Haleiwa,6
HAWAII,Haliimaile,3
HAWAII,Hana,6
HAWAII,Hanalei,6
HAWAII,Hanamaulu,4
HAWAII,Hanapepe,4
HAWAII,Hauula,7
HAWAII,Hawaiian Acres,3
HAWAII,Hawaiian Beaches,2
HAWAII,Hawaiian Ocean View,8
HAWAII,Hawaiian Paradise Park,3
HAWAII,Hawi,3
HAWAII,Heeia,5
HAWAII,Hickam Housing,7
HAWAII,Hilo,5
HAWAII,Holualoa,3
HAWAII,Honalo,3
HAWAII,Honaunau-Napoopoo,3
HAWAII,Honokaa,6
HAWAII,Honolulu,8
HAWAII,Honomu,8
HAWAII,Kaaawa,5
HAWAII,Kaanapali,3
HAWAII,Kahaluu,8
HAWAII,Kahaluu-Keauhou,4
HAWAII,Kahuku,8
HAWAII,Kahului,7
HAWAII,Kailua,7
HAWAII,Kailua-Kona,8
HAWAII,Kaiminani,4
HAWAII,Kalaeloa,7
HAWAII,Kalaheo,6
HAWAII,Kalaoa,8
HAWAII,Kalapana,6
HAWAII,Kalihiwai,8
HAWAII,Kaloko,2
HAWAII,Kamaili,2
HAWAII,Kaneohe,2
HAWAII,Kaneohe Base,7
HAWAII,Kapaa,6
HAWAII,Kapaau,6
HAWAII,Kapalua,6
HAWAII,Kapolei,4
HAWAII,Kaunakakai,6
HAWAII,Kawela Bay,4
HAWAII,Keaau,2
HAWAII,Kealakekua,2
HAWAII,Kekaha,7
HAWAII,Keokea,8
HAWAII,Kihei,2
HAWAII,Kilauea,8
HAWAII,Ko Olina,8
HAWAII,Koloa,7
HAWAII,Kualapuu,3
HAWAII,Kukuihaele,3
HAWAII,Kula,5
HAWAII,Kurtistown,7
HAWAII,Lahaina,5
HAWAII,Laie,5
HAWAII,Lanai City,3
HAWAII,Launiupoko,7
HAWAII,Laupahoehoe,3
HAWAII,Lawai,5
HAWAII,Leilani Estates,7
HAWAII,Lihue,5
HAWAII,Maalaea,6
HAWAII,Mahinahina,8
HAWAII,Maili,7
HAWAII,Makaha,7
HAWAII,Makaha Valley,8
HAWAII,Makakilo,5
HAWAII,Makawao,6
HAWAII,Makena,4
HAWAII,Manele,8
HAWAII,Mauna Loa Estates,3
HAWAII,Maunaloa,5
HAWAII,Maunawili,8
HAWAII,Mililani Mauka,8
HAWAII,Mililani Town,7
HAWAII,Mokuleia,3
HAWAII,Mountain View,3
HAWAII,Naalehu,3
HAWAII,Nanakuli,8
HAWAII,Nanawale Estates,4
HAWAII,Napili-Honokowai,2
HAWAII,Ocean Pointe,5
HAWAII,Olinda,2
HAWAII,Olowalu,8
HAWAII,Omao,2
HAWAII,Orchidlands Estates,8
HAWAII,Paauilo,2
HAWAII,Pahala,3
HAWAII,Pahoa,6
HAWAII,Paia,3
HAWAII,Papaikou,3
HAWAII,Paukaa,7
HAWAII,Pearl City,7
HAWAII,Pepeekeo,2
HAWAII,Poipu,8
HAWAII,Princeville,3
HAWAII,Puako,2
HAWAII,Puhi,7
HAWAII,Pukalani,6
HAWAII,Punaluu,5
HAWAII,Pupukea,2
HAWAII,Royal Hawaiian Estates,6
HAWAII,Royal Kunia,5
HAWAII,Schofield Barracks,4
HAWAII,Seaview,2
HAWAII,Tiki Gardens,2
HAWAII,Ualapue,4
HAWAII,Volcano,4
HAWAII,Volcano Golf Course,2
HAWAII,Wahiawa,4
HAWAII,Waiahole-Waikane,3
HAWAII,Waialua,5
HAWAII,Waianae,5
HAWAII,Waihee-Waiehu,5
HAWAII,Waikane,3
HAWAII,Waikapu,8
HAWAII,Waikele,4
HAWAII,Waikoloa Beach Resort,6
HAWAII,Waikoloa Village,4
HAWAII,Wailea,2
HAWAII,Wailua,7
HAWAII,Wailua Homesteads,5
HAWAII,Wailuku,4
HAWAII,Waimalu,6
HAWAII,Waimanalo,2
HAWAII,Waimanalo Beach,3
HAWAII,Waimea,8
HAWAII,Wainaku,3
HAWAII,Wainiha,6
HAWAII,Waiohinu,2
HAWAII,Waipahu,5
HAWAII,Waipio,4
HAWAII,Waipio Acres,2
HAWAII,West Loch Estate,8
HAWAII,Whitmore Village,3
IDAHO,Aberdeen,13
IDAHO,Acequia,13
IDAHO,Albion,11
IDAHO,American Falls,11
IDAHO,Ammon,9
IDAHO,Arbon Valley,11
IDAHO,Arco,11
IDAHO,Arimo,7
IDAHO,Ashton,10
IDAHO,Athol,9
IDAHO,Atomic City,7
IDAHO,Avimor,10
IDAHO,Banks,13
IDAHO,Basalt,7
IDAHO,Bellevue,12
IDAHO,Blackfoot,7
IDAHO,Blanchard,11
IDAHO,Boise,10
IDAHO,Bovill,9
IDAHO,Bruneau,9
IDAHO,Buhl,10
IDAHO,Burley,11
IDAHO,Butte City,8
IDAHO,Caldwell,7
IDAHO,Carey,11
IDAHO,Castleford,12
IDAHO,Chubbuck,13
IDAHO,Clark Fork,10
IDAHO,Clifton,7
IDAHO,Coeur D'Alene,9
IDAHO,Conkling Park,13
IDAHO,Coolin,8
IDAHO,Crouch,12
IDAHO,Culdesac,9
IDAHO,Dalton Gardens,10
IDAHO,Dayton,7
IDAHO,Deary,10
IDAHO,Declo,13
IDAHO,Dover,7
IDAHO,Downey,11
IDAHO,Driggs,8
IDAHO,Drummond,11
IDAHO,Eagle,11
IDAHO,East Hope,10
IDAHO,Eden,13
IDAHO,Emmett,8
